,text,title
715,"제주도여행 고객만족도 1위!!

20여년동안 오프라인 상에서 다양한 여행상품과 차별화된 서비스로 관광객을 유치해 온 경험을 바탕으로

이제는 온라인 상에서 제주여행컨텐츠를 지속적으로 개발하고 기획하고 있습니다.",씨제주
716,"1. 부산시 공공자전거 대여소 현황(해운대)을 실시간으로 조회할 수 있습니다.(리스트로 조회, 지도로 조회)
2. 서비스안내, 자전거 이야기, FAQ 등 여러 정보를 제공합니다.
----
개발자 연락처 :
개인 01051862881",자전거 실시간대여(부산시)
717,"본 어플리케이션은 부산시 버스도착정보를 제공합니다.
정류장의 버스도착정보는 실시간으로 변동되어지며 조회하는 시점을 기준으로 제공되는 도착정보가 없을시 표시되지 않습니다.
부산시에서 제공되는 버스정보를 참조하기 때문에 부산시 버스정보시스템의 서버 사정에 따라 정보가 제공되지 않을 수 있습니다.
일부 마을 버스는 실시간 버스 위치 정보를 제공하지 않습니다.
주요기능
- 즐겨찾기 (노선,정류장)
- 버스노선 검색
- 버스노선의 전체 버스 위치 정보
- 버스노선의 정류장 위치정보
- 정류장 검색
- 정류장 음성 검색
- 위치기반 정류장 검색
- 정류장의 버스 도착 정보
- 정류장의 버스 도착 알람
- 정류장의 위치정보
- 환승 노선 검색
- 최신DB 업데이트 알람
- 정류장 주변 생활편의 업체 정보 검색

필수 접근 권한 안내
* 저장공간 : 버스 노선 DB를 저장함.

선택 접근권한 안내
* 위치 : 주변 정류장 위치를 검색함.
* 전화 : 앱 정보를 카카오톡으로 보냄.(1.3.8에서 해당 기능 삭제 예정)
* 주소록 : 앱 정보를 카카오톡으로 보냄.(1.3.8에서 해당 기능 삭제 예정)

* 선택적 접근권한의 허용에는 동의하지 않아도 서비스 이용이 가능함.
자세히 알아보기",부산버스 종결자
718,"안녕하세요

드라마속 주인공이 될 수 있는 곳.
여행에 즐거움을 더해주는 드라마 여행!!

1.드라마 정보!!
최신 드라마 정보도 얻고~
드라마 관련 영상도 보고~
많은 사람들과 드라마에 대해서 이야기 해보세요~


2.촬영지 정보
그냥 여행 떠나지 말고
드라마속 촬영지로 여행을 떠나세요


현재 준비중인 업데이트 내용입니다.
다국어 지원 준비(영어, 중국어-간체, 중국어-번체, 일본어)
드라마 관련 영상
인물 관련 정보


이용 전 확인 사항

- WI-FI와 3G/LTE 환경에서 모두 이용할 수 있습니다.
- 3G/LTE로 접속 시 데이터 요금이 발생할 수 있습니다.
- 안드로이드 버전 2.2이하의 일부 기기는 지원이 되지 않을 수 있습니다.

문의 사항
리뷰에 질문을 남겨주시면, 답변이 다소 늦어질 수 있습니다.
앱 관련 불편사항이나 문의는 아래 이메일로 연락 주시면 조금 더 빠른 답변과, 더 나은 서비스로 보답하는 드라마여행이 되겠습니다.
- 이메일 : support@devband.com
- 페이스북 : facebook.com/kdramatour
- 트위터 : twitter.com/kdramatour
- 블로그 : blog.naver.com/devband

----

데브밴드
자세히 알아보기",드라마여행
719,"경상북도를 여행할 때 필요한 여행정보를 제공합니다.
(볼거리, 축제, 숙박, 음식점, 체험프로그램 등)

더 자세한 사항은 http://tour.gb.go.kr에서 확인하실 수 있습니다.",경북테마여행
720,"메뉴판 가격변경! 원산지표시 변경! 매번 고민스러우시죠??

불편함을 줄이기 위해 스마트폰으로 스마트게시판 어플리케이션을 다운 받으시면 스마트폰으로 가격 변경부터 원산지표시 변경, 안내공지까지 한번에~ 고민해결!!

디지털 TV로 보는 내 손안의 스마트게시판으로 이뤄드립니다.

단체급식소 서비스 문의는 02-365-4288로 전화주세요

제공: 웰티즌
자세히 알아보기",스마트게시판 매니저
721,"""2013 스마트앱 창작터 "" 안드로이드 과정

개발 프로젝트 결과
조 : 3조
조원 : 정우주, 이지언

내용

- 순천정원박람회와 더불어 순천만에 대한 관심이 전국적으로 높아지고 있는 가운데, 갯벌 주변의 생태에 대한 정보를 제공하는 어플리케이션이 필요합니다.

- 갯벌은 지구 생태계 면적의 0.3%에 불과하지만 단위 면적당 생태적 가치가 농경지의 100배, 숲의 10배에 달하는 매우 중요한 자원입니다.

- 갯벌은 육지와 바다가 만나는 강의 하구역이나 내만수역에 넓게 발달하기 때문에 육지로부터 유입된 유기물등으로 인해 먹이가 풍부하며,

- 그래서 다양한 생물들이 산란장으로 사용하기 위해 찾아오고, 해양생물들을 먹고사는 수많은 물새들이 서식처로 이용

- 이런 갯벌 생태계의 중요성을 알리고 학습도구로의 활용을 위해 어플리케이션 제작하였습니다.


*순천만정원박람회

지구의 정원, 순천만(Garden of the Earth), 순천만은 사람과 자연, 도시와 습지가 공존하면서 만들어낸 아름다움과 가치를 세계인이 함께 나누고 누리는 생태도시의 완성된 모습을 꿈꾼다. 지구상에서 가장 온전하게 보전된 연안습지 순천만의 꿈은 자연이 만든 정원의 역사를 그대로 간직한 채 사람과 함께 지속 될 것입니다.
2013 순천만 국제 정원박람회는 1862년 런던 Kensington에서 RHS(Royal Horticulture Society)가 주관한 Great Spring Show를 시점으로 제 모습을 갖추었다고 할 수 있습니다. 1925년 파리 국제산업 장식물미술박람회는 정원을 문화이벤트의 주요 소재로 활용한 최초의 박람회라고 할 수 있으며, 이를 통해 정원이 전시축제에 중요한 소재로서의 역할을 담당하도록 하는 계기가 되었습니다. 정원박람회의 전파는 정원문화의 발달과정과 유사한 경로를 거치게 되는데, 영국을 중심으로 독일과 프랑스에서 정원박람회가 번성하였고 점차 미국과 아시아 지역으로 확산 되었습니다.
자세히 알아보기",순천만 생태백과
722,"★ 캐시슬라이드는 어떤 서비스인가요? ★
1,800만이 선택한 1등 잠금화면, 캐시슬라이드!
캐시슬라이드는 캐시 적립부터 나에게 딱 맞는 콘텐츠까지! 한 번에 확인할 수 있는 잠금 화면 어플입니다!

★ 캐시슬라이드는 어떻게 사용하나요? ★
1. 잠금화면에서 최신 뉴스부터 나에게 딱 맞는 정보까지 만나보세요.
2. 간단히 캐시가 적립되고, 적립된 캐시는 문화상품권, 틴캐시 구매도 구매할 수 있고, 현금처럼 사용 가능해요.
3. 실시간 날씨부터 자주 사용하는 앱까지! 잠금화면에서 편리하게 확인하세요.
안 밀면 손해! 캐시슬라이드로 모든 모바일 혜택을 시작하세요.


1. 편의점: GS25, CU, 세븐일레븐 편의점에서 기프티콘으로 사용하세요.
2. 문화상품권: 컬쳐랜드 문화상품권(문상), 틴캐시로 유료아이템을 구매하여 게임을 즐길 수 있어요.
3. 쇼핑: 티몬, GS수퍼, 홈플러스, 이마트 상품권으로 교환해서 쇼핑에 사용할 수 있어요.
4. 영화/웹툰/음악: 레진코믹스, 카카오페이지, 지니, 메가박스의 상품권으로도 교환이 가능해요.
5. 외식: 도미노피자, 미스터피자, BHC 치킨, 롯데리아 등 음식으로 교환할 수 있어요.
6. 카페/베이커리: 스타벅스, 파리바게트, 베스킨라빈스, 던킨도너츠 쿠폰으로 사용해보세요.
7. 그외 통신사 할인, 기부하기 등 다양한 곳에서 캐시를 사용해보세요.


1. RPG 게임도 이제 모바일로 즐기세요. 여명 사전예약하고 유료 아이템 받아 가세요.
2. 실존 전함부터 가상 전함까지 직접 플레이 하라! 태양 사전예약하고 스페셜 패키지 받아 가세요.
(게임은 상시 변경됩니다.)


1. Google play 댓글 출시 정책 (https://support.google.com/googleplay/answer/138329?hl=ko)에 위반되는 앱 리뷰에 대한 모니터링이이루어지고 있습니다.
2. 추천인 닉네임 노출과 홍보는 Google play 앱 리뷰를 제외한 블로그, 카페, 웹사이트 등을 이용해 주세요. 또한 음란, 사칭, 허위홍보, 저작권을 침해하는 콘텐츠 유포 등 반사회적인 방법을 통한 홍보활동을 하는 경우 캐시슬라이드 이용약관 제11조에 의해 이용제한조치가 취해질 수 있습니다.


캐시슬라이드는 서비스 이용에 꼭 필요한 항목만을 필수 권한으로 접근하고 있습니다.

1. 필수 권한
- 전화 : 광고 캐시 적립을 위해 필요합니다.

2. 선택 권한
- 위치 : 지역 날씨 정보, 지역별 타겟 광고 시 필요합니다.
- 문자 : 수신한 SMS 인증번호 자동 완성에 필요 합니다.
- 마이크 : TV 제휴 광고를 수신하기 위해 필요 합니다.
- 저장소 : 구매한 쿠폰을 선물하기 위한 이미지 저장 및 공유에 필요합니다.
* 선택 권한은 허용하지 않으셔도 캐시슬라이드를 이용하실 수 있으며, 휴대폰 설정 메뉴에서 언제든 변경할 수 있습니다.
* 안드로이드 6.0 미만 버전을 사용하시는 경우에는, 선택 권한을 개별적으로 설정하실 수 없습니다. 사용하고 있는 단말기의 운영체제의 업그레이드 제공 여부를 확인하신 후, 6.0 이상의 버전으로 업데이트를 권장 드립니다.


개발자 연락처 : 1644-1859
주소 : 서울시 서초구 1341-7 조이빌딩
사업자등록번호 : 211-88-83652

* 캐시슬라이드는 스마트폰 사용에 최적화되어 있으며, 일부 태블릿에서는 정상적으로 작동하지 않을 수 있습니다.
자세히 알아보기",캐시슬라이드
723,"국내 유일 No.1 빅데이터 정보서비스 (맛집, 데이트코스, 이벤트 등)

[광고, 주관적 정보는 이제 그만!, 데이터로 승부한다!]
- 핫플레이스는 국내 유일 실제 방문횟수의 객관적인 정보로 인기순 매장을 선별해 드립니다.
※ 직전 한주간 실제 방문횟수


- 전국 333개 테마지역, 62개 업종별 주요 매장 정보를 수집했습니다.
- 가맹점 상세정보와 상세한 지도까지 핫플레이스에서 확인하세요.


- 실제 판매량으로 집계된 진짜 인기메뉴 순위를 알려드립니다.
- 옆 테이블 훈남/훈녀가 주문한 맛있어 보이는 메뉴정보, 완벽하게 알려드립니다!


-사장님뿐만 아니라 내가 직접 사진을 찍어 정보등록 할 수 있습니다.
-내가 남긴 리뷰/문의는 사장님이 실시간으로 답변!


http://www.hplace.co.kr/


http://blog.naver.com/khotplace



https://www.instagram.com/k_hotplace/


https://www.facebook.com/hotplacekicc
----
개발자 연락처 :
대표전화 : 1600-1234
자세히 알아보기",이지체크 핫플레이스
724,"유기동물 입양 & 실종동물 찾기는 포인핸드 (Paw In Hand)

포인핸드는 전국의 보호소의 유기동물과 사람을 이어주는 따듯한 서비스입니다.

반려동물을 입양할 때
반려동물을 잃어버렸을 때
포인핸드로 해결할 수 있습니다.

사지말고 포인핸드로 입양하세요.

포인핸드는 정부나 보호소와 관련이 없습니다. 보호소나 동물에 대한 문의는 앱 내에 표기된 전화번호로 문의하셔야 합니다.

[주요기능]
1. 전국 보호소 유기동물 정보 실시간 조회
2. 유기동물 상세정보 및 입양방법 제공
3. 실종/ 보호/목격 신고기능
4. 스토리 (입양후기, 입양홍보, 임시보호)
5. 유기동물 정보 SNS 공유

지금 이 순간에도 여러분이 살고 있는 지역에 많은 유기동물들이 구조되고 있습니다. 작은 관심으로 이 동물들에게 희망을 선물하세요.

[Contact us]
이메일 : pawinhandproject@gmail.com
페이스북 : www.facebook.com/pawinhand
인스타그램 : @pawinhand_official
----
개발자 연락처 :
02-2287-8223
자세히 알아보기",포인핸드-유기동물 입양/분실동물 찾기
725,"사랑하는 가족과 소중한 사람들의 안전한 귀가를 위하여
안심귀가 샌드위치 서비스를 시작하세요!


■ 안심귀가 샌드위치란?
안심귀가 서비스는 현재 서울시에서 운행 중인 약 7,500대 시내버스(마을버스 및 일부 광역버스 제외)의 승·하차 정보를 실시간으로 조회하여 사용자간에 알림을 제공하는 서비스입니다.

■ 주요기능
• 로그인 : 네이버 아이디로 별도 회원가입 없이 간편하게 로그인
• 초대하기 : 내 휴대폰 주소록에서 자녀(보호대상자) 또는 부모님(보호자)을 간편하게 초대
• 계정연결 : 초대에 수락한 회원 간 1:1 계정 연결되어 버스 알림, SMS 보내기, 전화하기 기능 사용 가능
• 승하차 알림받기 : 내 자녀로 설정된 보호대상자의 승하차 알림 실시간 수신 가능
• 승하차 조회기록 : 나 또는 보호대상자의 최근 버스 승하차 조회기록 열람 가능(버스노선, 승하차 정류소명, 승하차 시간 제공)
• 실시간 날씨정보 : 서울시 실시간 날씨와 미세먼지 정보 제공

■ 서비스 이용안내
• 정확한 승하차 정보 확인을 위해 자녀 계정의 휴대폰에서 “블루투스 ON”으로 자동 설정됩니다.
• 자녀(보호대상자)로 연결된 휴대폰의 위치설정(GPS)은 반드시 켜주세요.
• OS 버전 2.3(Gingerbread) 이상 지원 단말기에서만 서비스 이용이 가능합니다.(일부 미지원 단말에서 이용 불가)
• 14세미만 이용자의 경우 보호자의 동의 하에 서비스 이용이 가능합니다.

■ 유의사항
• 승·하차 정보 조회 기간은 10일입니다.
• 네트워크 환경이 불안정하거나, 교통정보제공시스템 내부 점검 또는 실시간 업데이트 지연으로 정류장 정보의 오차가 발생할 수 있습니다.

■ 문의 및 개발사 정보
• 이메일 : sb@yap.net
• 주소 : 서울시 종로구 율곡로 6 트윈트리타워 16~17층
자세히 알아보기",샌드위치(iSendwich)
726,"국립국어원 말뭉치 보기 서비스 [ 명사 ] 3037개 기본

사용자 단어 입력 가능",말뭉치 스피드 퀴즈
727,"글로벌 천만 유저의 잠금화면 어플, 허니스크린
잠금화면에서 캐시 적립부터 실시간으로 뉴스, 생활 정보, 패션 트렌드 까지 알뜰하고 알찬 혜택을 빠짐없이 받아보세요.

허니스크린으로 캐시 적립하는 4가지 방법
1. 잠금 화면을 쓱 밀어 가볍게 적립하기.
2. 관심 있는 광고는 자세히 보고 추가로 적립하기.
3. 추천하는 앱을 설치하거나 브랜드 소셜페이지를 팔로우/좋아요하고 적립하기.
4. 아케이드 게임에 참여하고 최대 100만 포인트 적립하기.
5. 친구에게 추천하고 동시에 둘 다 적립하기.


















자세히 알아보기",허니스크린
728,"[최근 업데이트 내용]
버전 2.3.6
1. 특정상황 종료팝업 중복 출력 개선
2. 사용중인 앱 권한 설명 추가


[전 업데이트 내용]
버전 2.3.5
1. 주소 및 위젯 주소지 저장 문제 추가 수정
2. 위젯 갱신 속도 개선
3. 이벤트, 광고성 푸쉬 삭제

[다음 업데이트 예정 목록]
1. 메인 화면 및 위젯 UI 변경
2. GPS 수신 개선
3. 설정 저장방식 안정화

- 광고제거 버전(미정)
- 날씨 실시간(미정)

[창문닫아요]
1. 실시간 미세먼지(황사) 농도 측정
2. 초미세먼지 농도 측정
3. 통합대기 상태 정보 제공
4. 미세먼지 농도 및 날씨 알람서비스
5. 날씨 (오늘날씨, 주간날씨) 정보 제공
6. 주소 저장기능
7. 환경공단 및 WHO기준 농도 적용(선택)


[기능설명]
1. 실시간 미세먼지(황사), 초미세먼지, 오존, 이산화질소, 일산화탄소, 아황산가스, 통합대기 환경수치 정보를 제공합니다.
2. 각각의 대기 정보에 대한 상세 설명과 수치범위, 행동요령의 정보를 제공합니다.
3. 시도별 날씨 정보를 제공합니다. (오늘의 날씨, 주간 날씨)

4. 총 5개까지의 미세먼지 농도 측정 및 날씨 알람 서비스를 제공합니다.
5. 위치정보 수집을 하지 않기 위해 직접 거주 지역 입력 후 가까운 측정소를 자동 매칭 합니다.
6. 폰트 편의기능 : 일반 글씨체와 손글씨체 중에서 선택할 수 있습니다.

7. 미세먼지 농도 정보 및 날씨 정보를 간편한 위젯으로 제공합니다.
8. 환경공단에서 제공되는 실시간 데이터가 반영됩니다.
9. 환경공단 기준과 WHO 기준 선택이 가능합니다.
* 개발자의 서버유지비용 및 수익을 위한 하단 광고 노출이 있습니다.


[정보출처]
창문닫아요 앱의 모든 대기상태 데이터들은 한국환경공단(에어코리아)의 정보를 의존합니다.
정보에 대한 문의는 해당 기관 사이트에서 확인바랍니다.


[키워드]
실시간, 우리동네, 대기상태, 대기질, 대기오염, 미세먼지, 초미세먼지, 황사, 기상청, 환경부, WHO, 에어코리아, 일본기상청, 중국기상청, aqicn, 오존, PM10, PM25, PM2.5, 공기, 오염, 날씨, 알람, 알림, 위젯
자세히 알아보기",창문닫아요
729,"소개
국내 최초 광주광역시 버스 오픈 API 적용!!
“광주버스 사랑방버스”

“광주버스 사랑방버스”는 광주광역시를 운행하는 버스 정보를
광주시민에게 편리하고 간편하게 제공하기 위해
“㈜사랑방미디어”에서 개발하였습니다.

버스운행정보는 광주광역시 버스정보 오픈 API를 기반으로
제공하고 있습니다.

실시간 도착 정보 및 운행 정보는 광주광역시 버스운행정보
서버를 통해 실시간으로 정보를 제공 받기 때문에
서버의 상황에 따라 서비스 되지 않을 수 있습니다.

####### 주요기능 #######
- 즐겨찾기
: 자주 이용하는 정류소, 버스는 ‘즐겨찾기’로 등록하면 편하게 이용할 수 있습니다.

- 도착정보
: 원하는 정류장의 버스 도착을 바로 확인할 수 있습니다.

- 정류장, 버스 검색
: 정류장 이름, 정류장 ID, 버스 번호를 이용해 정류장, 버스를 간편하게 검색하세요.


※ 오류 및 건의사항의 경우 아래의 개발자 이메일로 알려 주시면 감사하겠습니다.
자세히 알아보기",광주버스 버스사랑방
730,"▶노선 실시간 위치 정보
▶정류장 실시간 실시간 도착 정보
- 저상버스, 막차 정보
▶지하철 운행 시간 조회
▶버스, 지하철 분실물 조회

실시간정보 출처
▶대전시청에서 개방한 오픈API에서 제공받고 있습니다. (traffic.daejeon.go.kr)
▶제공되는 도착정보의 정확성은 오픈API에 의존하기 때문에 개발자가 책임지지 않습니다.
----
개발자 연락처 :
daejeonbus@gmail.com
자세히 알아보기",대전버스
731,"● 내가 원하는 여러개의 지역의 미세먼지 농도를 확인해 볼수 없는 미세먼지 어플 입니다.

● 환경부 환국환경공단에서 제공하는 데이트를 이용해서 설정한 자신의 지역의 가장 가까운 측정소의 데이터를 보여 줍니다.

● 위젯으로 앱에 접속 하지 않고 실시간으로 확인이 가능합니다.

● 앱에 접속 하시면 미세먼지 예보도 확인하실수 있습니다.

- 궁금하신 점이나 건의 사항이 있으시면 information2people@gmail.com 메일 또는 리뷰에 남겨 주시기 바랍니다.

※ 제공하는 자료는 환경부/한국환경공단의 실시간 관측된 자료이며, 각 측정소 사정이나 데이터 수신 상태에 의해 차이가 발생할 수 있습니다.

자료 출처 - 환경부/한국환경공단
자세히 알아보기",미세먼지 위젯
732,"▶ 주차비를 아끼는 앱, 파킹박! (2018년 5월 10일 현재)
: 2018.05.10 세계최초 '실시간 예약가능 주차위젯'오픈 : 실시간 주차가능면
: 2018.03.30 월주차 직거래 서비스, 현재 강남 및 삼성동 29개 주차장
: 서울 강남.서초.삼성.선릉.역삼.가로수길 280여개 제휴.결제 주차장
: SBS 백종원의 골목식당 이대편, 바로근처 주차장 '이대APM' 8,000원
: 주차비 자동결제(후불서비스) 오픈 2017년 9월 4일
: 중앙일보 기사 http://news.joins.com/article/21976656
: 종각 종로타워 평일 10,000원, 주말 8천원
: 2017년 3월 30일, 청주시시설관리공단 주차장 업무협약서 체결
: 2017년 합정역(1일 9,000원) 및 홍대입구역(1일 8,000원) 주차장 오픈
: 강남역 근처 5분거리 7개 주차장 및 서초아르누보 1일권 - 6,500원/평일
: KTX 서울역 5분거리 - 남산트라팰리스 주말 6,000원 1일권/ 평일 - 8,000원
: 인천공항 안심주차 발렛파킹 1일 9천원(3박4일 34,000원)
: 홍대입구역 '토르소'주차장 1일권 - 평일 8,000원 / 주말 13,000원
: 전국 주차장 36,000개, (무료 및 조건부무료, 공영 및 민영) 정보를 위치기반으로 제공
: 회원가입 시 결제가능한 적립금 3,000원을 드립니다.

▶ 2017년 3월 20일 '추천인코드' 도입.
타인이 본인의 '추천인코드(222535)'로 회원가입을 하면, 추가 '천원' 총 4천원 적립금!!

: 인천공항 안심주차 서비스 오픈
- 실내(1일 15,000원) 및 실외주차장(1일 9,000원) 발렛파킹(민영사업자) 예약

: 파킹박 제휴주차장 주차권 타임커머스 결제(할인)서비스 가능
: 벤처스퀘어 관련기사 http://www.venturesquare.net/731017

▶ 2016년 7월 27일, 제휴주차장 할인결제(예약권) 오픈
▶ 2016년 6월 25일, 인천공항 안심주차 발렛파킹 오픈
▶ 2017년 1월 27일, 인천공항 직접주차(무료셔틀) 서비스

- 기존 주차 요금 대비, 최대 75% 할인된 가격인 타임커머스 방식을 적용,
할인된 금액으로 앱결제하고 이용가능
- 2018년 해외여행시 차를 안전하게 '실외/실내'주차장에 맡기고, 출국하세요.
주차 후 확인사진까지 제공함.

▶▶ 2016년 7월 27일, 주차장 큐레이션서비스 및 무정차 주차비 결제서비스,
무인화 주차예약권 판매(유통)플랫폼으로 발전해 나갈 예정입니다
. (파킹박은 매쉬업엔젤스 및 KB금융지주로부터 투자를 받은 회사입니다.)
=> 관련기사 : http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=009&aid=0003677541

- 2015년 10월, 행정자치부 선정, 공공정보 활용 우수앱 10선
http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=366&aid=0000315260
- 합리적인 연인들, 초보운전자, 주차비 아끼는 사람들의 모임, 추천 주차앱, ""파킹박""

*전국 모든 주요 대도시 무료 및 공영주차장 정보를 위치기반으로 제공해 드립니다.
운전자라면 한번쯤 주차할 곳을 찾기 위해 목적지 주변을 빙빙 돌며 진땀 뺐던 경험이 있을 것이다.

사용방법은 매우 간단
위치(GPS) 기능을 켜고 파킹박 앱에 접속하면 내 주변 주차장들이 지도 위에 펼쳐짐~
무료 주차장은 ‘프리(Free)’, 조건부 무료 주차장은 별 모양으로 표시!
공영·민영 주차장들은 주황색 아이콘에 ‘0.5천원(500원)’ 으로 10분당 주차비가 표시.
원하는 목적지 지역을 직접 검색 및 지도에서 스크롤로 자유롭게 이동가능

다양한 부가기능
음식점, 카페 등 조건부 무료 주차장의 경우 ‘영수증 제시하면 30분 무료’,
‘이용 시 1시간 무료’ 등 구체적인 주차장 이용조건을 알려준다.
또한, 주차 시간 만료 시 알람기능으로 주차비 절감~

* 파킹박앱 관련 최신기사 리스트

1. 플래텀 : http://platum.kr/archives/49165
""주차앱 ‘파킹박’, 실시간 무인화 주차비 결제 시스템 개발""
2. 비섹세스 : http://besuccess.com/2015/11/wisemobile/
"" 주차 서비스 ‘파킹박’, 실시간 무인화 주차비 결제시스템 개발""
http://kr.aving.net/news/view.php?articleId=1371506&Branch_ID=kr&rssid=naver&mn_name=news
3. 중앙일보 2017년 9월 27일 ""파킹박, 주차장 '무정차 자동결제 후불서비스' 오픈""
http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=001&oid=025&aid=0002758528

2015년 '지도 이동'을 통한 편리한 '목적지 주차장' 검색가능, (2015년 1월 5일)
=> 삼성전자 및 네이버, 조선일보 여름 휴가 필수 및 추천 어플 선정됨!

0. 전국 제휴할인 주차장 개수 : 170여개

1. 전국 무료주차장 제공 갯수: 5,500개
- 서울.경기.인천 : 2,200개, / 부산.대구.울산.경상도 : 1,350개
- 광주, 전라도 : 250개 / 세종.대전.서산.충청도 : 400개
- 강원도 : 150개 / 제주도 : 150개

2. 전국 조건부무료 주차장 제공 : 6,050개
- 조건부 무료(이마트,홈플러스,롯데마트, 익스프레스, 롯데슈퍼 등 ) : 1,500개
- 조건부 무료(커피전문점) : 2,600개
- 조건부 무료(프랜차이즈 외식업체) : 1,320개
- 조건무 무료(롯데,현대,신세계백화점 등): 130개

3. 전국 공영 및 민영 주차장(추가 업데이트 반영): 21,500개

** 목적지 주차장 찾기 검색 및 길안내(네비게이션) 연계까지.
- 즐겨찾기 메뉴를 통한 목적지 주차장 및 지역명 검색 가능

** 2014. 1.24 현대(M2/M3) 플래티늄카드 및 신한(RPM) 카드가 제공하는 무료주차장 DB구축 완료.
무료로 이용가능한 주차장들을 위치기반 및 조건검색에서 제공~

‘파킹박’은 지속적인 DB(정보)업데이트를 진행하겠습니다.
이용자 분들의 많은 참여와 정보공유 부탁드리겠습니다.

=> ""국내최초,무료주차장 정보제공, 파킹박 관련 언론 기사

1. 네이버캐스트 추천 여름철 필수앱서서리
- http://navercast.naver.com/magazine_contents.nhn?rid=1103&contents_id=58468

2. 파퓰러사이언스 추천앱 ""파킹박(ParkingPark)
- http://navercast.naver.com/magazine_contents.nhn?rid=1697&contents_id=49680


0) 인천공항 안심주차 주차대행(발렛파킹) 서비스
- 실외주차장 : 1일 9,000원
- 실내주차장 : 1일 15,000원

** 서울.경기 제휴주차장 170여개 결제서비스
- 주말 최대 75% 할인된 주차요금으로 결제가능함

1) 내 주변 (무료, 조건부 무료 / 유료[공영]) 주차장
: 전기차 충전소 검색
: 무료 주차장 이용안내 및 조건부 무료 및 주차비 할인받을 수 있는 방법안내

2) 주차 조건 구분
: 30분 무료, 주말 무료 등 다양한 조건 검색 가능

3) 지역별 주차장 검색
- 일반정보 : 주소, 유형, 주차면수
- 주차 요금(시간요금, 일정액 요금, 월정액 요금)

4) 주차시간 알람
- 주차후 선택으로 5분전/ 10분전 알람 제공

5) 주차위치 찾기
- 주차 후 사진촬영을 통한 주차한 공간을 쉽게 찾음

6) 즐겨찾기 및 길안내 서비스
: 자주 가는 주차장 즐겨찾기 가능,
: 내비게이션 연동을 통해서 길안내 서비스

7) 날씨정보 (상단의 아이콘터치, 팝업)
: 3시간 간격의 기상청 동네예보 서비스

8) 카드사 무료주차장 안내
: 신한/삼성/현대,우리카드 주차장 안내
자세히 알아보기",파킹박 (ParkingPark)
